user_ucj14_1,admin1
user_ucj14_2,admin1
user_ucj14_3,admin1
user_ucj14_4,admin1
user_ucj14_5,admin1
user_ucj14_6,admin1
user_ucj14_7,admin1
user_ucj14_8,admin1
user_ucj14_9,admin1
user_ucj14_10,admin1
user_ucj14_11,admin1
user_ucj14_12,admin1
user_ucj14_13,admin1
user_ucj14_14,admin1
user_ucj14_15,admin1
user_ucj14_16,admin1
user_ucj14_17,admin1
user_ucj14_18,admin1
user_ucj14_19,admin1
user_ucj14_20,admin1
user_ucj14_21,admin1
user_ucj14_22,admin1
user_ucj14_23,admin1
user_ucj14_24,admin1
user_ucj14_25,admin1
