user_ucj18_1,admin1
user_ucj18_2,admin1
user_ucj18_3,admin1
user_ucj18_4,admin1
user_ucj18_5,admin1
user_ucj18_6,admin1
user_ucj18_7,admin1
user_ucj18_8,admin1
user_ucj18_9,admin1
user_ucj18_10,admin1
user_ucj18_11,admin1
user_ucj18_12,admin1
user_ucj18_13,admin1
user_ucj18_14,admin1
user_ucj18_15,admin1
user_ucj18_16,admin1
user_ucj18_17,admin1
user_ucj18_18,admin1
user_ucj18_19,admin1
user_ucj18_20,admin1
user_ucj18_21,admin1
user_ucj18_22,admin1
user_ucj18_23,admin1
user_ucj18_24,admin1
user_ucj18_25,admin1
