user_ucj16_1,admin1
user_ucj16_2,admin1
user_ucj16_3,admin1
user_ucj16_4,admin1
user_ucj16_5,admin1
user_ucj16_6,admin1
user_ucj16_7,admin1
user_ucj16_8,admin1
user_ucj16_9,admin1
user_ucj16_10,admin1
user_ucj16_11,admin1
user_ucj16_12,admin1
user_ucj16_13,admin1
user_ucj16_14,admin1
user_ucj16_15,admin1
user_ucj16_16,admin1
user_ucj16_17,admin1
user_ucj16_18,admin1
user_ucj16_19,admin1
user_ucj16_20,admin1
user_ucj16_21,admin1
user_ucj16_22,admin1
user_ucj16_23,admin1
user_ucj16_24,admin1
user_ucj16_25,admin1
