user_ucj15_1,admin1
user_ucj15_2,admin1
user_ucj15_3,admin1
user_ucj15_4,admin1
user_ucj15_5,admin1
user_ucj15_6,admin1
user_ucj15_7,admin1
user_ucj15_8,admin1
user_ucj15_9,admin1
user_ucj15_10,admin1
user_ucj15_11,admin1
user_ucj15_12,admin1
user_ucj15_13,admin1
user_ucj15_14,admin1
user_ucj15_15,admin1
user_ucj15_16,admin1
user_ucj15_17,admin1
user_ucj15_18,admin1
user_ucj15_19,admin1
user_ucj15_20,admin1
user_ucj15_21,admin1
user_ucj15_22,admin1
user_ucj15_23,admin1
user_ucj15_24,admin1
user_ucj15_25,admin1
